event_id,user_id,event_timestamp,event_type,content_id,session_id
14256,2047,2024-05-28 11:57:00,return_app,,4386
14257,2899,2024-05-16 06:32:00,return_app,,5297
14258,218,2024-03-21 01:40:00,signup,,2864
14259,1137,2024-05-30 16:13:00,return_app,,391
14260,55,2024-04-29 19:38:00,play_video,324.0,3998
14261,151,2024-03-17 16:21:00,play_video,386.0,9544
14262,1222,2024-01-14 08:06:00,complete_video,304.0,511
14263,773,2024-03-27 07:13:00,return_app,,4066
14264,2910,2024-04-11 09:01:00,install,,1609
14265,1691,2024-03-07 23:29:00,install,,7343
14266,808,2024-01-29 10:00:00,complete_video,397.0,724
14267,2322,2024-02-10 10:58:00,play_video,323.0,9341
14268,2356,2024-04-09 06:38:00,signup,,4162
14269,208,2024-07-03 00:21:00,return_app,,676
14270,2380,2024-03-03 05:54:00,install,,8873
14271,2880,2024-06-03 00:46:00,play_video,187.0,9813
14272,1351,2024-02-19 20:56:00,play_video,209.0,3327
14273,2242,2024-06-04 10:56:00,install,,8922
14274,756,2024-03-02 14:09:00,return_app,,5664
14275,1394,2024-02-01 09:26:00,play_video,40.0,6023
14276,769,2024-03-26 04:40:00,complete_video,95.0,2020
14277,2320,2024-03-25 21:34:00,return_app,,4325
14278,743,2024-04-27 16:48:00,play_video,251.0,4490
14279,2618,2024-06-12 04:22:00,play_video,227.0,601
14280,604,2024-06-06 02:16:00,play_video,80.0,663
14281,2105,2024-02-21 00:17:00,signup,,3976
14282,2195,2024-05-16 19:16:00,play_video,84.0,2902
14283,332,2024-05-10 05:52:00,return_app,,442
14284,411,2024-04-05 09:24:00,return_app,,3174
14285,1505,2024-05-29 05:56:00,return_app,,6783
14286,734,2024-04-25 04:18:00,signup,,3166
14287,484,2024-05-01 22:26:00,play_video,316.0,6202
14288,607,2024-03-29 15:41:00,complete_video,5.0,8627
14289,123,2024-01-14 12:05:00,signup,,952
14290,2807,2024-03-10 01:15:00,signup,,4781
14291,2559,2024-06-09 01:02:00,onboarding_complete,,2946
14292,122,2024-05-30 05:51:00,signup,,7494
14293,2900,2024-03-21 18:15:00,signup,,4639
14294,1146,2024-06-17 11:18:00,play_video,350.0,1745
14295,1760,2024-03-25 12:34:00,onboarding_complete,,9269
14296,1022,2024-04-05 19:43:00,onboarding_complete,,7812
14297,558,2024-01-11 10:06:00,return_app,,8834
14298,679,2024-06-04 18:58:00,play_video,91.0,8057
14299,2407,2024-06-15 21:52:00,complete_video,193.0,3186
14300,419,2024-06-20 14:02:00,play_video,70.0,811
14301,1640,2024-07-09 03:36:00,return_app,,4101
14302,1690,2024-06-22 22:09:00,return_app,,1976
14303,2005,2024-06-29 00:25:00,install,,5050
14304,1692,2024-01-18 14:54:00,signup,,826
14305,1192,2024-03-17 22:12:00,play_video,330.0,5805
14306,1382,2024-05-04 20:01:00,signup,,3672
14307,505,2024-02-14 15:33:00,play_video,352.0,5894
14308,1419,2024-02-19 02:42:00,install,,2031
14309,2735,2024-06-12 01:22:00,onboarding_complete,,5907
14310,135,2024-04-06 19:40:00,play_video,301.0,7956
14311,1050,2024-04-13 23:54:00,onboarding_complete,,7144
14312,1687,2024-02-14 11:59:00,complete_video,201.0,381
14313,1931,2024-06-02 16:56:00,return_app,,1139
14314,2351,2024-05-14 05:33:00,play_video,148.0,1525
14315,1411,2024-02-09 11:17:00,return_app,,2056
14316,2303,2024-06-13 09:23:00,install,,3375
14317,2144,2024-02-29 14:49:00,complete_video,76.0,9540
14318,34,2024-03-30 15:33:00,play_video,51.0,1545
14319,2181,2024-07-30 08:45:00,return_app,,3259
14320,2232,2024-04-02 11:44:00,install,,5514
14321,985,2024-05-23 01:26:00,install,,1086
14322,2081,2024-04-09 11:26:00,return_app,,9714
14323,1139,2024-05-24 11:00:00,return_app,,3576
14324,2640,2024-01-22 12:33:00,return_app,,7775
14325,264,2024-07-11 05:45:00,onboarding_complete,,1261
14326,1534,2024-01-29 20:42:00,onboarding_complete,,1596
14327,2380,2024-02-04 00:55:00,install,,7501
14328,99,2024-05-25 17:08:00,play_video,200.0,7159
14329,1291,2024-05-03 09:43:00,return_app,,5521
14330,2893,2024-04-10 22:59:00,play_video,342.0,3182
14331,1196,2024-02-10 22:17:00,onboarding_complete,,5005
14332,2411,2024-06-12 17:59:00,signup,,3974
14333,1351,2024-02-06 08:53:00,signup,,8696
14334,1758,2024-05-17 14:06:00,play_video,188.0,8852
14335,95,2024-06-19 06:42:00,play_video,122.0,7482
14336,677,2024-07-10 14:21:00,play_video,77.0,6731
14337,1994,2024-03-25 02:37:00,signup,,6574
14338,121,2024-07-09 17:52:00,onboarding_complete,,3451
14339,1592,2024-05-02 16:06:00,play_video,168.0,8986
14340,2123,2024-07-05 10:01:00,play_video,325.0,7440
14341,2123,2024-07-11 15:28:00,onboarding_complete,,2309
14342,1912,2024-02-06 01:37:00,onboarding_complete,,1568
14343,216,2024-05-13 12:32:00,complete_video,231.0,8171
14344,383,2024-04-03 16:42:00,complete_video,37.0,5433
14345,12,2024-05-25 23:41:00,install,,519
14346,1002,2024-02-04 07:07:00,play_video,298.0,1268
14347,2171,2024-06-24 17:47:00,install,,7019
14348,1065,2024-04-24 08:08:00,play_video,174.0,3933
14349,2386,2024-04-30 00:21:00,signup,,2902
14350,1552,2024-07-02 19:56:00,onboarding_complete,,3418
14351,1910,2024-01-18 16:33:00,play_video,326.0,3004
14352,291,2024-05-18 01:46:00,install,,5654
14353,1933,2024-02-06 09:19:00,play_video,316.0,5847
14354,2720,2024-03-27 21:42:00,return_app,,7014
14355,156,2024-04-23 08:00:00,return_app,,5457
14356,2730,2024-07-06 10:36:00,signup,,1698
14357,2674,2024-04-04 01:17:00,signup,,5013
14358,1115,2024-07-24 01:11:00,signup,,7166
14359,318,2024-02-04 08:36:00,play_video,340.0,1020
14360,2350,2024-03-16 12:24:00,return_app,,9180
14361,1437,2024-04-14 12:01:00,play_video,66.0,3558
14362,870,2024-05-08 12:26:00,play_video,365.0,3765
14363,860,2024-05-28 16:50:00,onboarding_complete,,2
14364,1693,2024-05-01 09:55:00,play_video,28.0,2305
14365,1836,2024-04-17 21:05:00,play_video,85.0,3315
14366,1230,2024-07-11 05:30:00,complete_video,271.0,479
14367,1201,2024-02-09 19:47:00,onboarding_complete,,4571
14368,868,2024-05-06 12:45:00,return_app,,1406
14369,1499,2024-06-27 22:13:00,play_video,224.0,4443
14370,1223,2024-06-07 07:02:00,signup,,9552
14371,2278,2024-05-13 00:36:00,return_app,,5118
14372,803,2024-06-01 18:48:00,return_app,,8121
14373,1760,2024-03-22 02:17:00,return_app,,8362
14374,1318,2024-02-27 14:16:00,play_video,180.0,6652
14375,2537,2024-06-10 10:19:00,return_app,,3786
14376,77,2024-02-23 06:22:00,play_video,251.0,900
14377,2691,2024-06-27 21:17:00,install,,18
14378,1891,2024-03-04 01:08:00,signup,,5772
14379,1950,2024-06-10 23:17:00,install,,5119
14380,119,2024-02-22 02:07:00,return_app,,4573
14381,581,2024-06-07 14:34:00,play_video,77.0,4027
14382,1689,2024-05-02 10:23:00,install,,3552
14383,925,2024-02-28 10:10:00,play_video,271.0,2355
14384,2435,2024-04-23 10:28:00,return_app,,4021
14385,946,2024-03-24 13:59:00,return_app,,4555
14386,880,2024-06-13 09:05:00,play_video,140.0,3474
14387,2994,2024-02-09 06:45:00,return_app,,4486
14388,1153,2024-04-03 23:04:00,signup,,2589
14389,1854,2024-06-05 13:48:00,install,,534
14390,2696,2024-05-11 05:38:00,play_video,68.0,9768
14391,1115,2024-07-07 22:47:00,onboarding_complete,,1677
14392,2536,2024-05-27 22:36:00,play_video,65.0,3799
14393,2495,2024-02-12 07:37:00,signup,,5351
14394,2090,2024-07-20 09:47:00,signup,,6492
14395,2246,2024-03-03 08:24:00,play_video,34.0,7161
14396,1306,2024-02-01 19:50:00,play_video,167.0,1237
14397,221,2024-06-14 04:49:00,play_video,42.0,2809
14398,110,2024-06-21 03:05:00,play_video,372.0,5842
14399,949,2024-03-29 14:23:00,signup,,7923
14400,107,2024-06-05 18:12:00,signup,,8985
14401,2214,2024-06-27 10:47:00,complete_video,289.0,6524
14402,197,2024-04-26 23:45:00,play_video,84.0,9718
14403,2200,2024-06-03 07:56:00,return_app,,7228
14404,94,2024-05-15 19:18:00,complete_video,329.0,9340
14405,1575,2024-06-05 16:00:00,install,,2602
14406,1209,2024-02-23 13:54:00,play_video,250.0,8130
14407,247,2024-05-25 22:07:00,install,,3506
14408,1327,2024-04-13 03:55:00,complete_video,158.0,9565
14409,2682,2024-04-03 19:54:00,signup,,5019
14410,2642,2024-07-20 00:31:00,complete_video,287.0,1228
14411,1532,2024-01-07 16:22:00,return_app,,3681
14412,871,2024-01-27 09:31:00,play_video,214.0,6292
14413,2768,2024-04-25 08:25:00,install,,8263
14414,497,2024-04-07 19:21:00,play_video,274.0,5473
14415,2753,2024-03-09 16:47:00,signup,,4238
14416,1657,2024-06-16 22:11:00,play_video,264.0,9514
14417,1680,2024-04-22 15:54:00,return_app,,4447
14418,2090,2024-06-17 19:29:00,play_video,388.0,1482
14419,2226,2024-06-15 16:49:00,return_app,,7455
14420,2527,2024-04-06 07:09:00,play_video,225.0,7173
14421,2826,2024-06-07 09:49:00,complete_video,7.0,4410
14422,2863,2024-07-06 08:27:00,subscribe,,1001
14423,2203,2024-04-10 14:20:00,signup,,649
14424,2920,2024-06-06 08:25:00,return_app,,6722
14425,959,2024-03-11 05:37:00,play_video,116.0,5764
14426,1329,2024-05-26 14:29:00,play_video,183.0,7694
14427,1740,2024-05-02 15:16:00,complete_video,149.0,2687
14428,932,2024-04-12 03:51:00,signup,,6065
14429,2119,2024-04-16 09:24:00,return_app,,5072
14430,2623,2024-06-18 23:20:00,play_video,119.0,6962
14431,283,2024-06-20 12:52:00,onboarding_complete,,8159
14432,123,2024-01-02 04:54:00,install,,9254
14433,2044,2024-03-17 02:20:00,signup,,7710
14434,1143,2024-03-29 20:45:00,install,,2122
14435,583,2024-07-12 05:26:00,onboarding_complete,,3397
14436,2015,2024-04-01 11:31:00,play_video,238.0,2776
14437,501,2024-03-15 01:07:00,complete_video,35.0,6173
14438,1380,2024-03-29 04:06:00,install,,4034
14439,862,2024-06-24 06:16:00,onboarding_complete,,7509
14440,450,2024-04-17 06:43:00,signup,,7777
14441,336,2024-05-25 09:07:00,install,,393
14442,2016,2024-03-27 11:48:00,return_app,,5695
14443,247,2024-05-27 22:31:00,return_app,,2783
14444,1146,2024-07-17 17:38:00,complete_video,25.0,3108
14445,108,2024-04-05 07:21:00,install,,8211
14446,2960,2024-02-02 09:45:00,play_video,355.0,8320
14447,2363,2024-04-28 19:33:00,install,,6526
14448,1795,2024-05-17 04:09:00,play_video,398.0,7410
14449,1652,2024-06-18 04:49:00,play_video,262.0,761
14450,702,2024-05-30 07:58:00,install,,2304
14451,2340,2024-07-06 00:28:00,play_video,143.0,9505
14452,2811,2024-03-11 19:36:00,subscribe,,2740
14453,101,2024-07-11 17:48:00,signup,,8397
14454,1826,2024-01-20 21:18:00,return_app,,7017
14455,307,2024-02-22 21:23:00,onboarding_complete,,7919
14456,727,2024-01-28 00:44:00,complete_video,169.0,434
14457,2557,2024-04-29 08:48:00,signup,,1885
14458,118,2024-05-08 15:49:00,play_video,258.0,6161
14459,1609,2024-03-06 22:56:00,play_video,182.0,5484
14460,2667,2024-05-04 02:45:00,play_video,301.0,769
14461,2896,2024-01-15 12:34:00,install,,897
14462,2381,2024-07-15 10:56:00,complete_video,170.0,8796
14463,2993,2024-05-07 22:04:00,play_video,250.0,6372
14464,1732,2024-04-15 14:37:00,signup,,3287
14465,1605,2024-05-08 17:17:00,play_video,136.0,1658
14466,2744,2024-07-20 11:54:00,return_app,,3483
14467,1823,2024-07-07 23:42:00,return_app,,1346
14468,876,2024-01-29 16:15:00,play_video,264.0,3905
14469,409,2024-03-06 00:48:00,return_app,,3807
14470,2814,2024-06-11 14:11:00,install,,8269
14471,1911,2024-03-05 13:34:00,play_video,365.0,9491
14472,1960,2024-01-26 15:03:00,install,,8858
14473,2632,2024-02-06 18:13:00,play_video,283.0,3528
14474,214,2024-06-22 12:38:00,play_video,334.0,4480
14475,1193,2024-05-14 20:41:00,return_app,,4531
14476,2656,2024-06-06 23:26:00,play_video,94.0,7538
14477,1077,2024-05-25 13:52:00,return_app,,1547
14478,2936,2024-06-24 14:32:00,play_video,342.0,988
14479,255,2024-04-16 23:29:00,return_app,,6290
14480,1106,2024-04-06 11:13:00,onboarding_complete,,375
14481,760,2024-06-30 22:14:00,install,,6651
14482,1148,2024-06-21 10:00:00,complete_video,277.0,5551
14483,1056,2024-06-06 09:53:00,return_app,,3864
14484,2991,2024-07-24 07:05:00,return_app,,8438
14485,1685,2024-01-26 05:03:00,install,,9133
14486,534,2024-04-12 12:07:00,signup,,2579
14487,2653,2024-02-23 18:25:00,play_video,175.0,3898
14488,953,2024-06-08 23:21:00,signup,,9691
14489,557,2024-03-20 09:58:00,signup,,914
14490,989,2024-04-17 21:49:00,signup,,2023
14491,1665,2024-06-03 19:19:00,signup,,9055
14492,1191,2024-04-01 19:42:00,signup,,8780
14493,2969,2024-07-01 16:54:00,return_app,,1328
14494,1505,2024-05-24 21:25:00,play_video,254.0,913
14495,1189,2024-06-26 01:18:00,play_video,276.0,8862
14496,912,2024-03-28 03:55:00,play_video,159.0,5417
14497,2555,2024-02-13 19:23:00,onboarding_complete,,5739
14498,1064,2024-03-11 19:52:00,signup,,9786
14499,1351,2024-02-24 11:43:00,return_app,,174
14500,359,2024-03-08 14:49:00,play_video,56.0,943
14501,434,2024-05-31 01:16:00,return_app,,1945
14502,2356,2024-04-23 10:57:00,play_video,260.0,3229
14503,2422,2024-06-12 23:03:00,install,,4044
14504,2633,2024-07-09 05:02:00,install,,569
14505,2147,2024-06-05 12:50:00,complete_video,397.0,344
14506,543,2024-05-16 00:29:00,play_video,158.0,3193
14507,154,2024-02-04 17:09:00,onboarding_complete,,7445
14508,2455,2024-07-10 07:25:00,play_video,81.0,1871
14509,2491,2024-06-07 06:12:00,onboarding_complete,,3548
14510,1385,2024-02-16 14:57:00,play_video,351.0,7805
14511,1476,2024-03-12 21:31:00,play_video,351.0,4991
14512,690,2024-03-22 19:35:00,return_app,,7734
14513,1846,2024-04-26 22:01:00,play_video,331.0,9822
14514,875,2024-05-21 19:49:00,complete_video,60.0,9157
14515,1960,2024-01-31 17:17:00,play_video,91.0,6644
14516,2755,2024-02-24 19:21:00,return_app,,9186
14517,2558,2024-03-31 20:25:00,complete_video,318.0,4639
14518,2082,2024-06-02 17:11:00,onboarding_complete,,7614
14519,2518,2024-04-06 11:55:00,play_video,135.0,4984
14520,379,2024-04-24 23:50:00,return_app,,277
14521,2638,2024-04-03 20:51:00,onboarding_complete,,5363
14522,2542,2024-06-24 05:26:00,complete_video,278.0,4267
14523,1203,2024-02-21 19:27:00,signup,,4472
14524,278,2024-04-26 08:14:00,onboarding_complete,,4205
14525,1056,2024-06-28 18:33:00,subscribe,,2495
14526,2540,2024-07-17 10:32:00,return_app,,9454
14527,250,2024-03-22 20:57:00,play_video,391.0,9020
14528,404,2024-05-11 23:58:00,play_video,381.0,8047
14529,127,2024-02-22 18:12:00,play_video,63.0,8432
14530,1467,2024-07-21 21:23:00,signup,,6714
14531,688,2024-06-25 21:25:00,play_video,343.0,2305
14532,2148,2024-02-17 03:18:00,install,,2593
14533,1176,2024-07-14 23:01:00,play_video,96.0,8531
14534,1478,2024-02-10 03:31:00,signup,,2388
14535,651,2024-05-12 06:52:00,install,,1437
14536,139,2024-06-19 05:04:00,install,,704
14537,2426,2024-06-12 08:05:00,signup,,9607
14538,1886,2024-02-10 14:30:00,signup,,7460
14539,2191,2024-02-16 04:22:00,install,,8307
14540,514,2024-06-21 05:02:00,play_video,254.0,845
14541,25,2024-06-15 05:33:00,install,,5513
14542,1201,2024-02-09 19:01:00,install,,9477
14543,236,2024-02-02 15:32:00,play_video,69.0,5371
14544,2614,2024-01-22 17:50:00,play_video,330.0,3568
14545,1021,2024-06-10 22:21:00,play_video,16.0,209
14546,2695,2024-06-07 18:18:00,onboarding_complete,,1929
14547,839,2024-05-31 06:05:00,install,,7475
14548,1031,2024-05-24 06:13:00,onboarding_complete,,6907
14549,1174,2024-06-30 03:02:00,signup,,9399
14550,1782,2024-05-27 15:30:00,play_video,275.0,4522
14551,1533,2024-05-30 05:33:00,signup,,6871
14552,2964,2024-03-27 16:32:00,install,,3022
14553,457,2024-03-15 16:25:00,install,,5919
14554,774,2024-04-25 03:44:00,play_video,290.0,5202
14555,2008,2024-07-03 23:41:00,onboarding_complete,,2315
14556,850,2024-01-27 04:06:00,install,,7616
14557,2305,2024-06-15 00:24:00,onboarding_complete,,4417
14558,372,2024-02-10 04:00:00,install,,7425
14559,2968,2024-03-09 17:16:00,signup,,2240
14560,916,2024-04-21 18:35:00,signup,,85
14561,936,2024-04-09 17:27:00,return_app,,1559
14562,1144,2024-04-01 17:27:00,return_app,,4610
14563,362,2024-05-14 18:31:00,play_video,249.0,8463
14564,1386,2024-03-13 20:49:00,play_video,287.0,8340
14565,2519,2024-04-03 01:34:00,complete_video,352.0,369
14566,2448,2024-05-13 19:58:00,signup,,4428
14567,2588,2024-01-18 04:24:00,install,,9676
14568,2486,2024-02-11 01:52:00,play_video,74.0,9208
14569,1930,2024-03-20 13:53:00,onboarding_complete,,9232
14570,2186,2024-06-03 00:14:00,signup,,1016
14571,527,2024-07-22 23:33:00,complete_video,129.0,6258
14572,1111,2024-04-14 13:53:00,return_app,,1643
14573,2177,2024-03-07 00:56:00,signup,,1577
14574,1472,2024-02-23 17:30:00,signup,,326
14575,1581,2024-04-18 17:33:00,return_app,,552
14576,293,2024-07-04 01:38:00,install,,2793
14577,897,2024-06-01 22:53:00,complete_video,287.0,8485
14578,114,2024-03-10 11:48:00,onboarding_complete,,2820
14579,2247,2024-02-15 10:33:00,onboarding_complete,,7779
14580,874,2024-02-14 05:19:00,play_video,289.0,5557
14581,1769,2024-04-07 22:08:00,signup,,9735
14582,2985,2024-07-04 05:31:00,install,,5730
14583,1277,2024-03-18 04:03:00,return_app,,2485
14584,1889,2024-02-03 16:35:00,signup,,4218
14585,651,2024-05-25 18:07:00,install,,5465
14586,2537,2024-06-12 00:34:00,play_video,167.0,6945
14587,1101,2024-05-05 14:59:00,play_video,232.0,294
14588,1578,2024-03-14 23:08:00,play_video,163.0,7196
14589,1449,2024-06-09 19:53:00,install,,2952
14590,666,2024-07-01 00:10:00,onboarding_complete,,2931
14591,2717,2024-01-18 20:06:00,play_video,304.0,8144
14592,1799,2024-07-02 20:58:00,play_video,134.0,6565
14593,1283,2024-02-05 15:48:00,onboarding_complete,,8360
14594,529,2024-04-27 07:57:00,return_app,,7983
14595,245,2024-05-26 11:40:00,subscribe,,1353
14596,1408,2024-06-09 13:53:00,play_video,169.0,5352
14597,1118,2024-05-19 01:35:00,return_app,,8171
14598,459,2024-05-23 08:38:00,play_video,350.0,9658
14599,2570,2024-07-27 14:37:00,complete_video,106.0,7318
14600,948,2024-06-01 00:01:00,return_app,,5380
14601,2649,2024-02-04 15:20:00,signup,,3381
14602,1975,2024-03-01 16:18:00,install,,2533
14603,1583,2024-03-18 02:02:00,return_app,,3001
14604,579,2024-07-23 01:05:00,onboarding_complete,,7134
14605,141,2024-07-23 23:03:00,install,,3401
14606,676,2024-05-06 13:51:00,onboarding_complete,,6034
14607,2543,2024-07-18 09:11:00,signup,,423
14608,575,2024-02-26 22:14:00,signup,,3291
14609,2401,2024-07-08 05:36:00,complete_video,172.0,6676
14610,2006,2024-07-20 22:55:00,subscribe,,2075
14611,294,2024-05-19 01:29:00,return_app,,4172
14612,928,2024-02-15 16:38:00,complete_video,190.0,5500
14613,2090,2024-07-13 10:06:00,signup,,7819
14614,636,2024-07-11 10:37:00,return_app,,2452
14615,1555,2024-05-15 19:40:00,signup,,4920
14616,639,2024-06-26 09:53:00,play_video,252.0,3474
14617,2346,2024-06-22 13:47:00,install,,259
14618,495,2024-01-28 16:17:00,complete_video,43.0,8604
14619,1161,2024-03-20 22:11:00,play_video,250.0,5141
14620,2202,2024-06-09 11:34:00,return_app,,940
14621,1805,2024-07-21 02:28:00,complete_video,184.0,2700
14622,1531,2024-07-07 05:55:00,complete_video,163.0,3426
14623,2792,2024-06-28 21:16:00,install,,8082
14624,465,2024-05-21 08:45:00,return_app,,6969
14625,1440,2024-06-20 17:52:00,play_video,320.0,8932
14626,322,2024-05-20 19:48:00,play_video,104.0,2368
14627,2985,2024-07-15 16:54:00,onboarding_complete,,4745
14628,402,2024-05-10 13:11:00,signup,,9872
14629,2169,2024-03-27 00:03:00,play_video,370.0,9317
14630,1256,2024-02-22 22:35:00,return_app,,2673
14631,2380,2024-02-18 23:54:00,play_video,260.0,6123
14632,746,2024-03-18 02:17:00,play_video,58.0,4246
14633,2067,2024-05-20 20:41:00,signup,,6900
14634,1970,2024-05-07 19:57:00,onboarding_complete,,5976
14635,1263,2024-03-22 13:18:00,install,,9774
14636,903,2024-07-24 04:00:00,return_app,,2143
14637,2642,2024-07-03 16:44:00,play_video,356.0,5650
14638,202,2024-03-08 02:46:00,return_app,,3100
14639,1042,2024-06-23 13:18:00,play_video,363.0,7696
14640,1342,2024-06-28 11:11:00,onboarding_complete,,4709
14641,58,2024-07-23 12:49:00,play_video,350.0,9491
14642,1742,2024-01-26 12:10:00,play_video,36.0,5426
14643,1886,2024-01-13 23:33:00,play_video,337.0,1483
14644,2215,2024-06-14 15:54:00,install,,4828
14645,1016,2024-06-14 04:06:00,return_app,,9149
14646,1206,2024-02-28 14:36:00,onboarding_complete,,4760
14647,2152,2024-07-09 20:32:00,complete_video,217.0,3438
14648,1962,2024-01-31 08:26:00,return_app,,7939
14649,2665,2024-05-07 11:40:00,play_video,65.0,2962
14650,67,2024-03-12 05:33:00,install,,3780
14651,1212,2024-04-10 04:20:00,signup,,2693
14652,579,2024-07-07 17:25:00,play_video,108.0,6146
14653,1153,2024-03-26 19:02:00,signup,,3324
14654,1119,2024-05-11 12:10:00,install,,7224
14655,1083,2024-06-07 09:51:00,signup,,7258
14656,2102,2024-03-29 19:06:00,onboarding_complete,,7214
14657,2166,2024-02-10 23:52:00,play_video,18.0,1329
14658,878,2024-01-26 20:54:00,signup,,6297
14659,793,2024-02-12 14:50:00,play_video,338.0,6414
14660,1699,2024-06-04 16:33:00,play_video,7.0,2472
14661,2236,2024-03-16 14:12:00,return_app,,2308
14662,1933,2024-01-17 14:07:00,play_video,215.0,9565
14663,2583,2024-04-24 07:30:00,play_video,3.0,5004
14664,2172,2024-02-27 13:43:00,return_app,,5152
14665,2705,2024-05-01 20:35:00,signup,,2557
14666,2325,2024-06-10 06:26:00,install,,4389
14667,2284,2024-07-29 16:02:00,install,,9904
14668,2706,2024-06-27 07:30:00,play_video,133.0,5324
14669,1552,2024-07-12 17:30:00,install,,7677
14670,2233,2024-06-07 19:04:00,signup,,4929
14671,2873,2024-07-14 11:48:00,install,,8367
14672,1969,2024-02-06 08:03:00,return_app,,7968
14673,110,2024-07-19 12:17:00,return_app,,6983
14674,228,2024-02-24 08:39:00,signup,,3620
14675,2539,2024-03-04 14:03:00,return_app,,8851
14676,1365,2024-05-21 06:21:00,install,,7860
14677,572,2024-03-20 21:20:00,play_video,298.0,1651
14678,1446,2024-05-04 06:35:00,play_video,234.0,6387
14679,670,2024-05-17 21:35:00,return_app,,3284
14680,2339,2024-04-14 19:08:00,play_video,133.0,3693
14681,1358,2024-01-24 10:07:00,play_video,360.0,1820
14682,138,2024-06-21 07:49:00,install,,4318
14683,1394,2024-02-13 17:03:00,play_video,16.0,6746
14684,2851,2024-06-28 00:40:00,signup,,7280
14685,215,2024-06-13 15:05:00,signup,,5653
14686,738,2024-06-26 00:13:00,install,,9702
14687,1588,2024-05-16 18:06:00,play_video,131.0,1976
14688,2460,2024-06-17 07:42:00,install,,1564
14689,814,2024-03-20 06:40:00,play_video,376.0,5608
14690,1787,2024-04-18 14:08:00,return_app,,8647
14691,1681,2024-04-10 19:25:00,onboarding_complete,,7100
14692,248,2024-01-21 16:15:00,complete_video,127.0,5000
14693,414,2024-07-02 06:59:00,play_video,386.0,7685
14694,1710,2024-03-29 22:04:00,play_video,267.0,8721
14695,1611,2024-01-29 10:32:00,onboarding_complete,,7010
14696,2243,2024-05-17 03:29:00,play_video,245.0,4212
14697,942,2024-07-07 16:40:00,complete_video,364.0,1410
14698,888,2024-03-24 21:08:00,subscribe,,6120
14699,965,2024-01-27 00:21:00,install,,1285
14700,2566,2024-06-15 09:36:00,play_video,46.0,8600
14701,14,2024-04-13 08:55:00,play_video,332.0,7079
14702,1798,2024-07-02 20:06:00,signup,,3184
14703,201,2024-06-17 07:41:00,signup,,7593
14704,2536,2024-06-16 13:01:00,complete_video,368.0,9898
14705,1211,2024-01-25 02:42:00,onboarding_complete,,3411
14706,83,2024-06-13 22:56:00,install,,9178
14707,2383,2024-02-02 15:46:00,play_video,256.0,2271
14708,606,2024-03-24 11:03:00,signup,,4956
14709,1606,2024-05-04 22:01:00,play_video,215.0,5087
14710,590,2024-01-07 16:31:00,play_video,193.0,7025
14711,308,2024-03-06 00:08:00,complete_video,330.0,784
14712,990,2024-04-29 00:00:00,onboarding_complete,,2875
14713,1895,2024-05-17 00:39:00,return_app,,9602
14714,505,2024-02-03 21:13:00,install,,8034
14715,1305,2024-04-18 20:10:00,install,,2788
14716,870,2024-04-23 08:41:00,complete_video,131.0,1966
14717,1693,2024-05-13 18:33:00,play_video,149.0,3076
14718,790,2024-04-17 18:53:00,signup,,1998
14719,1686,2024-07-08 04:31:00,install,,2738
14720,711,2024-03-29 00:22:00,install,,3050
14721,665,2024-01-31 00:02:00,onboarding_complete,,8245
14722,1778,2024-02-13 06:58:00,signup,,4086
14723,579,2024-06-30 04:00:00,install,,3522
14724,2437,2024-05-26 23:36:00,return_app,,6116
14725,2354,2024-02-19 09:01:00,play_video,75.0,9701
14726,1337,2024-05-11 05:03:00,complete_video,324.0,7036
14727,2806,2024-03-30 06:02:00,onboarding_complete,,6624
14728,325,2024-05-05 19:53:00,play_video,324.0,5528
14729,804,2024-01-27 00:25:00,complete_video,125.0,7944
14730,284,2024-03-18 02:03:00,play_video,360.0,8236
14731,1029,2024-03-27 21:43:00,signup,,7322
14732,607,2024-04-06 09:05:00,play_video,92.0,6892
14733,398,2024-04-29 10:19:00,signup,,7036
14734,2422,2024-06-11 05:49:00,play_video,45.0,4067
14735,815,2024-05-27 16:19:00,signup,,4669
14736,2169,2024-03-27 12:47:00,install,,8709
14737,314,2024-06-07 07:44:00,play_video,141.0,4392
14738,1461,2024-07-03 16:02:00,subscribe,,8970
14739,1564,2024-04-02 09:26:00,play_video,249.0,5127
14740,1437,2024-04-05 21:20:00,return_app,,1476
14741,2615,2024-07-05 07:30:00,complete_video,3.0,413
14742,20,2024-04-22 14:19:00,return_app,,1370
14743,1754,2024-06-18 17:40:00,complete_video,373.0,8545
14744,478,2024-01-17 14:11:00,play_video,356.0,7583
14745,2101,2024-01-29 08:09:00,onboarding_complete,,4949
14746,1351,2024-03-08 23:52:00,play_video,43.0,1490
14747,902,2024-02-05 23:17:00,install,,9666
14748,1648,2024-04-13 20:14:00,play_video,175.0,9284
14749,1549,2024-04-01 10:05:00,return_app,,7467
14750,2928,2024-06-01 13:21:00,return_app,,5764
14751,1116,2024-05-02 02:17:00,install,,3981
14752,36,2024-03-30 00:57:00,return_app,,2699
14753,2841,2024-01-11 20:30:00,install,,3490
14754,2336,2024-04-30 08:05:00,return_app,,121
14755,1081,2024-06-03 23:38:00,return_app,,8213
14756,1609,2024-03-17 00:52:00,return_app,,7466
14757,2059,2024-04-05 19:34:00,onboarding_complete,,3824
